encounter_id,user_id,starts_at,ends_at,platform,saw_verification_timestamp,start_veritifcation_timestamp,confirmed_selfie_timestamp,verification_confirmed_timestamp
Encounter:146796,User:477017,2020-09-04 20:54:37,2020-09-05 1:10:15,web,2020-09-04 21:38:50,2020-09-04 21:40:43,2020-09-04 21:41:34,2020-09-04 21:41:55
Encounter:147145,User:477172,2020-09-06 16:16:24,2020-09-06 18:30:44,web,2020-09-06 17:45:39,2020-09-06 17:51:17,2020-09-06 17:51:20,2020-09-06 17:53:33
Encounter:147165,User:477179,2020-09-06 17:56:33,2020-09-06 18:57:33,web,2020-09-06 18:29:01,2020-09-06 18:32:25,2020-09-06 18:34:01,2020-09-06 18:34:20
Encounter:147165,User:477179,2020-09-06 17:56:33,2020-09-06 18:57:33,web,2020-09-06 18:29:01,2020-09-06 18:32:25,2020-09-06 18:34:01,2020-09-06 18:34:20
Encounter:147848,User:477510,2020-09-10 1:44:29,2020-09-10 3:19:28,ios,2020-09-10 2:37:10,2020-09-10 2:37:35,2020-09-10 2:38:00,2020-09-10 2:39:59
Encounter:147993,User:477575,2020-09-10 14:48:57,2020-09-10 18:07:25,web,2020-09-10 15:46:29,2020-09-10 15:48:09,2020-09-10 15:48:59,2020-09-10 15:50:11
Encounter:148520,User:477805,2020-09-13 17:33:19,2020-09-13 18:35:24,web,2020-09-13 18:02:16,2020-09-13 18:02:21,2020-09-13 18:03:55,2020-09-13 18:04:48
Encounter:150737,User:478735,2020-09-28 14:32:41,2020-09-28 17:38:06,web,2020-09-28 15:03:30,2020-09-28 15:03:34,2020-09-28 15:05:02,2020-09-28 15:06:33
Encounter:151423,User:479044,2020-10-03 4:31:26,2020-10-03 10:40:10,web,2020-10-03 5:45:31,2020-10-03 5:45:56,2020-10-03 5:48:18,2020-10-03 5:48:41
Encounter:150105,User:478481,2020-09-23 23:41:50,2020-09-24 2:01:18,web,2020-09-24 1:12:15,2020-09-24 1:12:47,2020-09-24 1:13:09,2020-09-24 1:14:33
Encounter:150821,User:478767,2020-09-29 1:26:40,2020-09-29 3:05:23,web,2020-09-29 2:33:40,2020-09-29 2:34:33,2020-09-29 2:36:27,2020-09-29 2:38:13
Encounter:140926,User:474471,2020-07-31 23:42:00,2020-08-01 1:21:22,ios,2020-08-01 0:59:00,2020-08-01 0:59:12,2020-08-01 1:01:49,2020-08-01 1:04:19
Encounter:140926,User:474471,2020-07-31 23:42:00,2020-08-01 1:21:22,ios,2020-08-01 0:59:00,2020-08-01 0:59:33,2020-08-01 1:01:49,2020-08-01 1:04:19
Encounter:141298,User:474614,2020-08-03 16:29:41,2020-08-03 17:59:58,ios,2020-08-03 16:54:34,2020-08-03 16:58:09,2020-08-03 16:58:46,2020-08-03 16:59:09
Encounter:141831,User:474846,2020-08-07 0:40:10,2020-08-07 2:21:36,web,2020-08-07 1:40:04,2020-08-07 1:41:16,2020-08-07 1:43:07,2020-08-07 1:44:05
Encounter:141856,User:474853,2020-08-07 3:38:56,2020-08-07 4:40:30,web,2020-08-07 4:12:21,2020-08-07 4:12:58,2020-08-07 4:14:02,2020-08-07 4:15:02
Encounter:142509,User:475130,2020-08-12 0:55:39,2020-08-12 1:57:37,web,2020-08-12 1:36:08,2020-08-12 1:37:17,2020-08-12 1:38:37,2020-08-12 1:39:58
Encounter:142698,User:475209,2020-08-13 1:19:07,2020-08-13 3:44:25,ios,2020-08-13 2:58:41,2020-08-13 3:02:07,2020-08-13 3:02:52,2020-08-13 3:10:17
Encounter:142826,User:475261,2020-08-13 20:02:07,2020-08-13 21:51:10,web,2020-08-13 20:43:26,2020-08-13 20:45:31,2020-08-13 20:46:37,2020-08-13 20:47:49
Encounter:142980,User:475336,2020-08-14 20:35:47,2020-08-14 23:10:36,ios,2020-08-14 22:27:36,2020-08-14 22:27:40,2020-08-14 22:28:04,2020-08-14 22:31:27
Encounter:143116,User:475400,2020-08-15 17:49:19,2020-08-15 19:13:38,web,2020-08-15 18:16:17,2020-08-15 18:16:35,2020-08-15 18:17:20,2020-08-15 18:17:57
Encounter:144694,User:476068,2020-08-24 22:24:02,2020-08-25 0:02:58,web,2020-08-24 23:15:55,2020-08-24 23:16:03,2020-08-24 23:17:06,2020-08-24 23:17:31
Encounter:146811,User:477024,2020-09-04 22:48:50,2020-09-05 1:24:07,web,2020-09-04 23:36:48,2020-09-04 23:37:03,2020-09-04 23:38:50,2020-09-05 0:28:19
Encounter:146984,User:477094,2020-09-05 21:14:25,2020-09-05 23:35:12,web,2020-09-05 22:17:42,2020-09-05 22:17:52,2020-09-05 22:18:49,2020-09-05 22:19:21
Encounter:146984,User:477094,2020-09-05 21:14:25,2020-09-05 23:35:12,web,2020-09-05 22:17:42,2020-09-05 22:17:52,2020-09-05 22:18:49,2020-09-05 22:19:21
Encounter:147047,User:477122,2020-09-06 1:51:42,2020-09-06 2:51:54,ios,2020-09-06 2:34:36,2020-09-06 2:34:56,2020-09-06 2:35:54,2020-09-06 2:38:24
Encounter:147476,User:477295,2020-09-08 2:51:21,2020-09-08 3:49:01,web,2020-09-08 3:34:23,2020-09-08 3:18:15,2020-09-08 3:19:56,2020-09-08 3:21:55
Encounter:151985,User:479348,2020-10-06 21:04:56,2020-10-06 23:10:36,web,2020-10-06 22:31:02,2020-10-06 22:31:47,2020-10-06 22:36:58,2020-10-06 22:38:38
Encounter:149587,User:478293,2020-09-20 1:53:44,2020-09-20 3:47:14,web,2020-09-20 3:05:39,2020-09-20 3:10:00,2020-09-20 3:11:32,2020-09-20 3:12:11
Encounter:150532,User:478660,2020-09-26 23:56:39,2020-09-27 0:40:23,web,2020-09-27 0:19:18,2020-09-27 0:19:34,2020-09-27 0:20:15,2020-09-27 0:22:07
Encounter:149131,User:477212,2020-09-17 2:35:28,2020-09-17 4:08:33,ios,2020-09-17 3:08:02,2020-09-17 3:08:48,2020-09-17 3:09:35,2020-09-17 3:10:16
Encounter:150056,User:478467,2020-09-23 18:05:54,2020-09-23 20:23:45,ios,2020-09-23 18:28:11,2020-09-23 18:28:26,2020-09-23 18:29:24,2020-09-23 18:31:17
Encounter:140899,User:474462,2020-07-31 21:29:47,2020-08-01 0:09:36,ios,2020-07-31 23:47:41,2020-07-31 23:50:30,2020-07-31 23:52:19,2020-07-31 23:52:43
Encounter:140899,User:474462,2020-07-31 21:29:47,2020-08-01 0:09:36,ios,2020-07-31 23:51:08,2020-07-31 23:50:30,2020-07-31 23:52:19,2020-07-31 23:52:43
Encounter:142216,User:392767,2020-08-10 1:09:28,2020-08-10 2:05:22,ios,2020-08-10 1:45:39,2020-08-10 1:47:35,2020-08-10 1:48:13,2020-08-10 1:48:40
Encounter:143366,User:475518,2020-08-17 4:00:29,2020-08-17 17:58:26,ios,2020-08-17 15:51:19,2020-08-17 15:51:25,2020-08-17 15:55:45,2020-08-17 15:56:50
Encounter:145369,User:476379,2020-08-28 2:14:11,2020-08-28 3:33:36,web,2020-08-28 3:06:21,2020-08-28 3:08:49,2020-08-28 3:11:31,2020-08-28 3:12:09
Encounter:145419,User:476412,2020-08-28 12:42:58,2020-08-28 17:54:16,web,2020-08-28 15:38:13,2020-08-28 16:23:32,2020-08-28 16:24:48,2020-08-28 16:25:52
Encounter:145443,User:476417,2020-08-28 17:02:36,2020-08-28 20:07:08,ios,2020-08-28 19:17:14,2020-08-28 19:17:21,2020-08-28 19:18:10,2020-08-28 19:18:49
Encounter:146062,User:476686,2020-09-01 1:13:26,2020-09-01 2:58:24,ios,2020-09-01 2:43:12,2020-09-01 2:43:23,2020-09-01 2:44:11,2020-09-01 2:45:34
Encounter:146303,User:476792,2020-09-02 2:05:13,2020-09-02 3:20:13,web,2020-09-02 2:48:00,2020-09-02 2:48:27,2020-09-02 2:50:03,2020-09-02 2:52:12
Encounter:146458,User:476854,2020-09-02 22:46:03,2020-09-02 23:50:44,web,2020-09-02 23:16:43,2020-09-02 23:11:53,2020-09-02 23:17:46,2020-09-02 23:19:21
Encounter:146529,User:476891,2020-09-03 6:37:50,2020-09-03 8:04:24,web,2020-09-03 7:55:37,2020-09-03 7:55:59,2020-09-03 8:02:07,2020-09-03 8:03:46
Encounter:146664,User:476949,2020-09-04 0:14:25,2020-09-04 2:30:30,web,2020-09-04 1:28:10,2020-09-04 1:30:11,2020-09-04 1:30:52,2020-09-04 1:31:44
Encounter:147455,User:477283,2020-09-07 22:57:49,2020-09-08 0:42:19,web,2020-09-07 23:48:02,2020-09-07 23:48:18,2020-09-07 23:49:25,2020-09-07 23:52:01
Encounter:151577,User:479130,2020-10-04 7:34:47,2020-10-04 17:18:32,web,2020-10-04 8:47:20,2020-10-04 8:47:29,2020-10-04 8:48:26,2020-10-04 8:49:12
Encounter:149055,User:478059,2020-09-16 19:14:34,2020-09-16 23:05:33,web,2020-09-16 22:54:15,2020-09-16 22:55:07,2020-09-16 22:55:49,2020-09-16 22:58:18
Encounter:151383,User:478821,2020-10-02 21:35:00,2020-10-02 23:21:30,web,2020-10-02 22:50:33,2020-10-02 22:48:07,2020-10-02 22:52:51,2020-10-02 22:56:52
Encounter:149490,User:478262,2020-09-19 8:40:23,2020-09-19 19:39:07,web,2020-09-19 9:42:52,2020-09-19 9:43:06,2020-09-19 9:44:20,2020-09-19 9:45:33
Encounter:149423,User:478233,2020-09-19 0:30:12,2020-09-19 1:26:18,web,2020-09-19 1:03:50,2020-09-19 1:04:16,2020-09-19 1:04:52,2020-09-19 1:06:35
Encounter:150105,User:478481,2020-09-23 23:41:50,2020-09-24 2:01:18,web,2020-09-24 1:12:15,2020-09-24 1:12:47,2020-09-24 1:13:09,2020-09-24 1:14:33
Encounter:151123,User:478327,2020-10-01 2:29:54,2020-10-01 3:55:45,android,2020-10-01 3:41:42,2020-10-01 3:42:37,2020-10-01 3:45:15,2020-10-01 3:48:15
Encounter:149374,User:478214,2020-09-18 17:43:17,2020-09-19 0:37:04,web,2020-09-18 23:45:17,2020-09-18 23:45:55,2020-09-18 23:46:49,2020-09-18 23:47:11
Encounter:140910,User:474465,2020-07-31 22:35:09,2020-07-31 23:20:56,ios,2020-07-31 23:01:20,2020-07-31 23:02:11,2020-07-31 23:04:30,2020-07-31 23:05:39
Encounter:140996,User:474491,2020-08-01 10:12:07,2020-08-01 23:08:50,ios,2020-08-01 21:49:41,2020-08-01 21:54:36,2020-08-01 21:55:44,2020-08-01 21:57:09
Encounter:142097,User:474949,2020-08-09 3:10:29,2020-08-09 3:55:12,web,2020-08-09 3:33:57,2020-08-09 3:39:02,2020-08-09 3:39:47,2020-08-09 3:40:14
Encounter:142492,User:475119,2020-08-11 21:12:02,2020-08-12 3:28:03,ios,2020-08-11 22:47:43,2020-08-11 22:49:44,2020-08-11 22:50:32,2020-08-11 22:50:47
Encounter:142710,User:475216,2020-08-13 2:31:37,2020-08-13 17:30:49,ios,2020-08-13 4:46:30,2020-08-13 4:48:06,2020-08-13 4:48:57,2020-08-13 4:50:04
Encounter:143006,User:475351,2020-08-14 23:24:17,2020-08-15 1:49:26,ios,2020-08-15 1:16:53,2020-08-15 1:17:19,2020-08-15 1:17:38,2020-08-15 1:18:33
Encounter:144810,User:476125,2020-08-25 15:43:21,2020-08-25 18:59:48,web,2020-08-25 17:13:03,2020-08-25 17:13:15,2020-08-25 17:14:57,2020-08-25 17:15:51
Encounter:144843,User:475474,2020-08-25 19:38:02,2020-08-25 21:41:35,web,2020-08-25 20:07:12,2020-08-25 20:07:38,2020-08-25 20:08:21,2020-08-25 20:09:11
Encounter:148115,User:477618,2020-09-11 4:08:50,2020-09-11 21:09:03,web,2020-09-11 13:17:27,2020-09-11 13:17:50,2020-09-11 13:18:16,2020-09-11 13:19:01
Encounter:148232,User:477668,2020-09-11 22:31:47,2020-09-12 1:34:33,web,2020-09-12 1:13:09,2020-09-12 1:10:48,2020-09-12 1:12:15,2020-09-12 1:16:02
Encounter:148751,User:477909,2020-09-14 22:50:54,2020-09-15 0:17:26,web,2020-09-14 23:25:21,2020-09-14 23:26:01,2020-09-14 23:27:14,2020-09-14 23:32:36
Encounter:148921,User:478004,2020-09-15 23:08:30,2020-09-16 1:46:17,web,2020-09-15 23:57:01,2020-09-15 23:57:51,2020-09-16 0:03:14,2020-09-16 0:06:31
Encounter:149135,User:478081,2020-09-17 3:26:14,2020-09-17 4:32:55,web,2020-09-17 3:50:22,2020-09-17 3:50:33,2020-09-17 3:51:32,2020-09-17 3:57:30
Encounter:152570,User:479673,2020-10-10 2:29:03,2020-10-10 4:45:26,web,2020-10-10 3:32:46,2020-10-10 3:33:00,2020-10-10 3:34:01,2020-10-10 3:35:08
Encounter:149366,User:478208,2020-09-18 16:48:55,2020-09-18 18:19:04,web,2020-09-18 17:21:18,2020-09-18 17:22:57,2020-09-18 17:24:03,2020-09-18 17:25:19
Encounter:149657,User:478319,2020-09-20 21:46:08,2020-09-20 23:35:31,web,2020-09-20 22:43:56,2020-09-20 22:44:10,2020-09-20 22:45:56,2020-09-20 22:46:43
Encounter:149657,User:478319,2020-09-20 21:46:08,2020-09-20 23:35:31,web,2020-09-20 22:43:56,2020-09-20 22:44:10,2020-09-20 22:45:56,2020-09-20 22:46:43
Encounter:149905,User:348317,2020-09-22 18:14:00,2020-09-22 20:15:56,ios,2020-09-22 19:47:12,2020-09-22 19:47:33,2020-09-22 19:48:33,2020-09-22 19:50:28
Encounter:141936,User:474888,2020-08-07 22:30:06,2020-08-07 23:47:07,web,2020-08-07 22:56:55,2020-08-07 22:57:47,2020-08-07 23:03:44,2020-08-07 23:04:17
Encounter:142953,User:475327,2020-08-14 17:13:52,2020-08-14 19:05:44,ios,2020-08-14 18:27:54,2020-08-14 18:28:01,2020-08-14 18:33:05,2020-08-14 18:34:35
Encounter:143122,User:475401,2020-08-15 18:22:31,2020-08-15 20:01:57,web,2020-08-15 19:02:02,2020-08-15 19:07:24,2020-08-15 19:09:13,2020-08-15 19:10:49
Encounter:143129,User:475405,2020-08-15 19:09:14,2020-08-15 21:47:18,web,2020-08-15 20:53:38,2020-08-15 20:53:50,2020-08-15 20:54:40,2020-08-15 20:55:12
Encounter:143274,User:475472,2020-08-16 16:19:27,2020-08-16 17:47:35,web,2020-08-16 17:09:10,2020-08-16 17:09:35,2020-08-16 17:10:23,2020-08-16 17:11:55
Encounter:143366,User:475518,2020-08-17 4:00:29,2020-08-17 17:58:26,ios,2020-08-17 15:51:19,2020-08-17 15:51:25,2020-08-17 15:55:45,2020-08-17 15:56:50
Encounter:143515,User:475574,2020-08-17 22:19:30,2020-08-17 23:34:55,web,2020-08-17 23:09:07,2020-08-17 23:11:47,2020-08-17 23:13:06,2020-08-17 23:15:30
Encounter:143889,User:475720,2020-08-19 22:01:53,2020-08-19 23:28:55,web,2020-08-19 22:56:32,2020-08-19 22:57:21,2020-08-19 23:00:59,2020-08-19 23:02:25
Encounter:144227,User:475059,2020-08-21 22:36:52,2020-08-21 23:45:46,web,2020-08-21 22:52:57,2020-08-21 22:54:35,2020-08-21 22:55:37,2020-08-21 22:56:13
Encounter:144934,User:476176,2020-08-26 1:39:34,2020-08-26 2:58:09,ios,2020-08-26 2:37:18,2020-08-26 2:38:10,2020-08-26 2:39:25,2020-08-26 2:39:59
Encounter:145443,User:476417,2020-08-28 17:02:36,2020-08-28 20:07:08,ios,2020-08-28 19:17:14,2020-08-28 19:17:21,2020-08-28 19:18:10,2020-08-28 19:18:49
Encounter:146527,User:476890,2020-09-03 6:29:46,2020-09-03 17:33:13,web,2020-09-03 7:15:25,2020-09-03 7:15:33,2020-09-03 7:17:58,2020-09-03 7:19:28
Encounter:146527,User:476890,2020-09-03 6:29:46,2020-09-03 17:33:13,web,2020-09-03 7:15:25,2020-09-03 7:15:33,2020-09-03 7:17:58,2020-09-03 7:19:28
Encounter:146664,User:476949,2020-09-04 0:14:25,2020-09-04 2:30:30,web,2020-09-04 1:28:10,2020-09-04 1:30:11,2020-09-04 1:30:52,2020-09-04 1:31:44
Encounter:147455,User:477283,2020-09-07 22:57:49,2020-09-08 0:42:19,web,2020-09-07 23:48:02,2020-09-07 23:48:18,2020-09-07 23:49:25,2020-09-07 23:52:01
Encounter:148390,User:477738,2020-09-12 20:48:11,2020-09-12 22:52:54,web,2020-09-12 22:00:52,2020-09-12 22:02:21,2020-09-12 22:02:59,2020-09-12 22:17:16
Encounter:148520,User:477805,2020-09-13 17:33:19,2020-09-13 18:35:24,web,2020-09-13 18:02:16,2020-09-13 18:02:21,2020-09-13 18:03:55,2020-09-13 18:04:48
Encounter:148545,User:477817,2020-09-13 20:12:22,2020-09-13 23:13:10,web,2020-09-13 21:52:18,2020-09-13 21:52:30,2020-09-13 21:53:00,2020-09-13 21:53:28
Encounter:152516,User:479645,2020-10-09 21:37:24,2020-10-09 23:18:21,android,2020-10-09 22:50:51,2020-10-09 22:52:48,2020-10-09 22:55:27,2020-10-09 22:56:15
Encounter:150654,User:478708,2020-09-27 20:21:56,2020-09-27 23:04:35,ios,2020-09-27 21:36:03,2020-09-27 21:36:11,2020-09-27 21:36:38,2020-09-27 21:39:50
Encounter:141335,User:474630,2020-08-03 22:00:37,2020-08-04 2:41:13,ios,2020-08-04 2:04:13,2020-08-04 2:04:24,2020-08-04 2:05:09,2020-08-04 2:05:45
Encounter:141652,User:474778,2020-08-05 18:18:51,2020-08-05 19:21:22,ios,2020-08-05 18:37:46,2020-08-05 18:38:26,2020-08-05 18:40:44,2020-08-05 18:44:26
Encounter:141820,User:474841,2020-08-06 23:13:10,2020-08-07 2:45:47,ios,2020-08-07 1:51:21,2020-08-07 1:51:26,2020-08-07 1:55:47,2020-08-07 1:57:33
Encounter:141831,User:474846,2020-08-07 0:40:10,2020-08-07 2:21:36,web,2020-08-07 1:40:04,2020-08-07 1:41:16,2020-08-07 1:43:07,2020-08-07 1:44:05
Encounter:141880,User:474865,2020-08-07 7:30:37,2020-08-07 17:49:54,ios,2020-08-07 8:06:08,2020-08-07 8:07:11,2020-08-07 8:13:52,2020-08-07 8:15:22
Encounter:141920,User:474881,2020-08-07 18:01:29,2020-08-07 19:53:57,web,2020-08-07 18:54:45,2020-08-07 18:55:29,2020-08-07 18:58:31,2020-08-07 18:59:12
Encounter:143767,User:475676,2020-08-19 6:04:27,2020-08-19 18:10:34,ios,2020-08-19 17:14:33,2020-08-19 17:56:50,2020-08-19 17:57:27,2020-08-19 17:57:59
Encounter:146811,User:477024,2020-09-04 22:48:50,2020-09-05 1:24:07,web,2020-09-04 23:36:48,2020-09-04 23:37:03,2020-09-04 23:38:50,2020-09-05 0:28:19
Encounter:147053,User:477125,2020-09-06 2:44:59,2020-09-06 3:50:36,web,2020-09-06 3:11:54,2020-09-06 3:11:57,2020-09-06 3:12:47,2020-09-06 3:14:09
Encounter:147091,User:477143,2020-09-06 6:13:23,2020-09-06 18:25:07,web,2020-09-06 17:47:44,2020-09-06 17:49:55,2020-09-06 17:50:18,2020-09-06 17:50:50
Encounter:147716,User:477425,2020-09-09 6:06:47,2020-09-09 20:32:32,web,2020-09-09 7:06:16,2020-09-09 7:10:06,2020-09-09 7:11:34,2020-09-09 7:12:24
Encounter:148115,User:477618,2020-09-11 4:08:50,2020-09-11 21:09:03,web,2020-09-11 13:17:27,2020-09-11 13:17:50,2020-09-11 13:18:16,2020-09-11 13:19:01
Encounter:149135,User:478081,2020-09-17 3:26:14,2020-09-17 4:32:55,web,2020-09-17 3:50:22,2020-09-17 3:50:33,2020-09-17 3:51:32,2020-09-17 3:57:30
Encounter:150936,User:478812,2020-09-29 20:58:23,2020-09-29 22:30:01,ios,2020-09-29 21:48:30,2020-09-29 21:49:36,2020-09-29 21:50:23,2020-09-29 21:51:59
Encounter:151185,User:478913,2020-10-01 15:07:17,2020-10-01 18:28:17,web,2020-10-01 17:11:06,2020-10-01 17:11:36,2020-10-01 17:12:52,2020-10-01 17:15:02
Encounter:149262,User:478151,2020-09-17 22:32:55,2020-09-17 23:57:00,web,2020-09-17 23:35:18,2020-09-17 23:37:37,2020-09-17 23:40:15,2020-09-17 23:48:57
Encounter:152570,User:479673,2020-10-10 2:29:03,2020-10-10 4:45:26,web,2020-10-10 3:32:46,2020-10-10 3:33:00,2020-10-10 3:34:01,2020-10-10 3:35:08
Encounter:150207,User:478525,2020-09-24 17:25:57,2020-09-24 19:14:09,web,2020-09-24 18:07:25,2020-09-24 17:58:06,2020-09-24 18:10:56,2020-09-24 18:12:45
Encounter:149657,User:478319,2020-09-20 21:46:08,2020-09-20 23:35:31,web,2020-09-20 22:43:56,2020-09-20 22:44:10,2020-09-20 22:45:56,2020-09-20 22:46:43
Encounter:149905,User:348317,2020-09-22 18:14:00,2020-09-22 20:15:56,ios,2020-09-22 19:47:12,2020-09-22 19:47:33,2020-09-22 19:48:33,2020-09-22 19:50:28
Encounter:141928,User:474884,2020-08-07 20:41:05,2020-08-07 22:17:25,ios,2020-08-07 21:33:31,2020-08-07 21:34:28,2020-08-07 21:34:49,2020-08-07 21:35:20
Encounter:142102,User:474952,2020-08-09 3:26:34,2020-08-09 4:38:25,web,2020-08-09 3:55:38,2020-08-09 3:55:54,2020-08-09 4:07:13,2020-08-09 4:09:24
Encounter:142383,User:475071,2020-08-11 6:50:01,2020-08-11 18:04:12,ios,2020-08-11 8:46:15,2020-08-11 8:56:30,2020-08-11 8:59:43,2020-08-11 9:00:19
Encounter:142996,User:475138,2020-08-14 22:06:39,2020-08-14 23:35:23,web,2020-08-14 22:41:43,2020-08-14 22:42:01,2020-08-14 22:42:54,2020-08-14 22:43:49
Encounter:143296,User:475481,2020-08-16 19:30:24,2020-08-16 20:43:46,ios,2020-08-16 20:20:32,2020-08-16 20:21:27,2020-08-16 20:22:51,2020-08-16 20:26:14
Encounter:143366,User:475518,2020-08-17 4:00:29,2020-08-17 17:58:26,ios,2020-08-17 15:51:19,2020-08-17 15:51:25,2020-08-17 15:55:45,2020-08-17 15:56:50
Encounter:143366,User:475518,2020-08-17 4:00:29,2020-08-17 17:58:26,ios,2020-08-17 15:51:19,2020-08-17 15:51:25,2020-08-17 15:55:45,2020-08-17 15:56:50
Encounter:144820,User:476131,2020-08-25 16:49:19,2020-08-25 18:56:28,web,2020-08-25 17:23:28,2020-08-25 17:25:21,2020-08-25 17:26:10,2020-08-25 17:27:03
Encounter:145185,User:476293,2020-08-27 0:57:49,2020-08-27 2:38:49,web,2020-08-27 2:25:48,2020-08-27 2:25:54,2020-08-27 2:26:28,2020-08-27 2:28:09
Encounter:145342,User:476370,2020-08-27 23:04:30,2020-08-28 0:06:36,web,2020-08-27 23:32:14,2020-08-27 23:32:27,2020-08-27 23:34:23,2020-08-27 23:35:27
Encounter:145417,User:476411,2020-08-28 11:34:27,2020-08-28 20:54:14,web,2020-08-28 12:09:29,2020-08-28 12:09:40,2020-08-28 12:11:24,2020-08-28 12:11:56
Encounter:146397,User:476836,2020-09-02 16:32:27,2020-09-02 18:49:09,ios,2020-09-02 18:05:00,2020-09-02 18:06:48,2020-09-02 18:07:34,2020-09-02 18:08:41
Encounter:146559,User:476906,2020-09-03 11:22:24,2020-09-04 0:09:45,web,2020-09-03 12:08:52,2020-09-03 12:09:13,2020-09-03 12:12:09,2020-09-03 12:12:26
Encounter:146796,User:477017,2020-09-04 20:54:37,2020-09-05 1:10:15,web,2020-09-04 21:38:50,2020-09-04 21:40:43,2020-09-04 21:41:34,2020-09-04 21:41:55
Encounter:146796,User:477017,2020-09-04 20:54:37,2020-09-05 1:10:15,web,2020-09-04 21:38:50,2020-09-04 21:40:43,2020-09-04 21:41:34,2020-09-04 21:41:55
Encounter:146802,User:477020,2020-09-04 22:14:50,2020-09-05 0:31:37,web,2020-09-04 23:40:42,2020-09-04 23:40:51,2020-09-04 23:42:16,2020-09-04 23:43:31
Encounter:147165,User:477179,2020-09-06 17:56:33,2020-09-06 18:57:33,web,2020-09-06 18:29:01,2020-09-06 18:32:25,2020-09-06 18:34:01,2020-09-06 18:34:20
Encounter:148093,User:477614,2020-09-11 1:54:49,2020-09-11 3:02:52,web,2020-09-11 2:43:10,2020-09-11 2:45:36,2020-09-11 2:46:23,2020-09-11 2:47:46
Encounter:148545,User:477817,2020-09-13 20:12:22,2020-09-13 23:13:10,web,2020-09-13 21:52:18,2020-09-13 21:52:30,2020-09-13 21:53:00,2020-09-13 21:53:28
Encounter:150903,User:478789,2020-09-29 17:39:25,2020-09-29 18:27:12,ios,2020-09-29 17:49:53,2020-09-29 17:53:20,2020-09-29 17:53:45,2020-09-29 17:55:57
Encounter:150632,User:478699,2020-09-27 18:03:45,2020-09-27 19:41:35,web,2020-09-27 18:52:16,2020-09-27 19:01:24,2020-09-27 19:03:43,2020-09-27 19:05:27
Encounter:151831,User:479042,2020-10-05 22:38:08,2020-10-05 23:30:09,web,2020-10-05 22:59:47,2020-10-05 23:00:41,2020-10-05 23:01:20,2020-10-05 23:02:10
Encounter:151831,User:479042,2020-10-05 22:38:08,2020-10-05 23:30:09,web,2020-10-05 22:59:47,2020-10-05 23:00:41,2020-10-05 23:01:20,2020-10-05 23:02:10
Encounter:151935,User:479322,2020-10-06 15:57:11,2020-10-06 17:48:15,web,2020-10-06 16:58:07,2020-10-06 16:58:13,2020-10-06 16:59:45,2020-10-06 17:00:34
Encounter:151935,User:479322,2020-10-06 15:57:11,2020-10-06 17:48:15,web,2020-10-06 16:52:26,2020-10-06 16:53:06,2020-10-06 16:53:48,2020-10-06 17:00:34
Encounter:152810,User:479602,2020-10-11 18:01:26,2020-10-11 19:11:28,web,2020-10-11 18:18:27,2020-10-11 18:18:36,2020-10-11 18:20:25,2020-10-11 18:20:56
Encounter:149088,User:478065,2020-09-16 21:59:35,2020-09-16 23:44:46,web,2020-09-16 23:30:22,2020-09-16 23:30:46,2020-09-16 23:33:02,2020-09-16 23:34:31
Encounter:150819,User:478766,2020-09-29 1:25:40,2020-09-29 2:25:16,android,2020-09-29 1:59:40,2020-09-29 2:00:17,2020-09-29 2:01:05,2020-09-29 2:07:24
Encounter:151971,User:479339,2020-10-06 19:25:20,2020-10-06 20:44:18,web,2020-10-06 20:26:31,2020-10-06 20:26:37,2020-10-06 20:27:09,2020-10-06 20:28:25
Encounter:141548,User:474734,2020-08-05 3:16:52,2020-08-05 19:54:04,ios,2020-08-05 6:38:13,2020-08-05 6:38:41,2020-08-05 6:42:29,2020-08-05 7:17:17
Encounter:142698,User:475209,2020-08-13 1:19:07,2020-08-13 3:44:25,ios,2020-08-13 3:02:03,2020-08-13 3:02:07,2020-08-13 3:04:24,2020-08-13 3:10:17
Encounter:142946,User:475325,2020-08-14 16:21:22,2020-08-14 17:59:40,ios,2020-08-14 17:31:53,2020-08-14 17:33:30,2020-08-14 17:34:42,2020-08-14 17:36:40
Encounter:143767,User:475676,2020-08-19 6:04:27,2020-08-19 18:10:34,ios,2020-08-19 17:45:59,2020-08-19 17:56:50,2020-08-19 17:57:27,2020-08-19 17:57:59
Encounter:144223,User:475852,2020-08-21 22:23:20,2020-08-21 23:34:08,ios,2020-08-21 22:53:01,2020-08-21 22:55:08,2020-08-21 22:55:27,2020-08-21 22:55:53
Encounter:144257,User:475864,2020-08-22 3:03:21,2020-08-22 3:59:06,web,2020-08-22 3:29:27,2020-08-22 3:34:27,2020-08-22 3:41:56,2020-08-22 3:42:45
Encounter:144500,User:475982,2020-08-23 19:13:17,2020-08-23 22:11:20,ios,2020-08-23 21:29:26,2020-08-23 21:29:38,2020-08-23 21:31:20,2020-08-23 21:31:59
Encounter:144843,User:475474,2020-08-25 19:38:02,2020-08-25 21:41:35,web,2020-08-25 20:07:12,2020-08-25 20:07:38,2020-08-25 20:08:21,2020-08-25 20:09:11
Encounter:145997,User:476659,2020-08-31 21:03:18,2020-09-01 21:14:20,web,2020-09-01 20:37:33,2020-09-01 20:37:43,2020-09-01 20:39:21,2020-09-01 20:40:12
